case_id,affected_entity_id,entity_type,affected_field,value_pair_present,value_exact_match,value_normalized_id_match,value_str_similarity,value_token_overlap,value_numeric_diff,value_numeric_abs_diff,value_numeric_rel_diff,value_is_numeric_pair,value_date_diff_days,value_is_date_pair,entity_amount,fee_amount_context,tax_amount_context,refund_amount_context,adjustment_amount_context,diff_to_adjustment_ratio,primary_label,fine_label
EXC_000891,BNK_000403,BNK,description,1,0,0,0.6666666666666666,0.3333333333333333,,,,0,,0,55159.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000892,BNK_000484,BNK,description,1,0,1,0.9,1.0,,,,0,,0,2445.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000893,BNK_000037,BNK,description,1,0,0,0.6938775510204082,0.75,,,,0,,0,188663.29,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000896,BNK_000467,BNK,description,1,1,1,1.0,1.0,,,,0,,0,98048.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000897,BNK_000502,BNK,description,1,0,1,0.9259259259259259,1.0,,,,0,,0,94527.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000898,BNK_000182,BNK,description,1,1,1,1.0,1.0,,,,0,,0,105978.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000899,BNK_000205,BNK,description,1,0,1,0.9411764705882353,1.0,,,,0,,0,144139.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000900,BNK_000267,BNK,description,1,0,1,0.32,1.0,,,,0,,0,1463.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000901,BNK_000489,BNK,description,1,0,1,0.5,1.0,,,,0,,0,65202.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000902,BNK_000518,BNK,description,1,0,1,0.9,1.0,,,,0,,0,7568.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000903,BNK_000001,BNK,description,1,0,0,0.6122448979591837,0.75,,,,0,,0,194718.37,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000904,BNK_000109,BNK,description,1,0,0,0.5714285714285714,0.3333333333333333,,,,0,,0,982694.11,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000907,BNK_000213,BNK,description,1,0,0,0.6666666666666666,0.4,,,,0,,0,134248.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000908,BNK_000253,BNK,description,1,1,1,1.0,1.0,,,,0,,0,158740.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000910,BNK_000290,BNK,description,1,1,1,1.0,1.0,,,,0,,0,6205.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000912,BNK_000389,BNK,description,1,0,1,0.34615384615384615,1.0,,,,0,,0,73186.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000913,BNK_000391,BNK,description,1,0,1,0.9032258064516129,1.0,,,,0,,0,413383.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000914,BNK_000040,BNK,description,1,0,0,0.5660377358490566,0.3333333333333333,,,,0,,0,142506.77,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000915,BNK_000148,BNK,description,1,0,0,0.75,0.6,,,,0,,0,75396.99,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000916,BNK_000366,BNK,description,1,1,1,1.0,1.0,,,,0,,0,194412.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000917,BNK_000400,BNK,description,1,0,1,0.3076923076923077,1.0,,,,0,,0,547.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000918,BNK_000008,BNK,description,1,0,0,0.75,0.0,,,,0,,0,293086.01,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000920,BNK_000324,BNK,description,1,0,1,0.9259259259259259,1.0,,,,0,,0,9436.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000921,BNK_000347,BNK,description,1,0,1,0.4117647058823529,1.0,,,,0,,0,22634.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000923,BNK_000149,BNK,description,1,0,0,0.7272727272727273,0.6,,,,0,,0,70489.31,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000926,BNK_000244,BNK,description,1,1,1,1.0,1.0,,,,0,,0,301451.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000927,BNK_000288,BNK,description,1,1,1,1.0,1.0,,,,0,,0,293365.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000928,BNK_000338,BNK,description,1,0,0,0.6666666666666666,0.25,,,,0,,0,167568.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000929,BNK_000436,BNK,description,1,1,1,1.0,1.0,,,,0,,0,79482.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000931,BNK_000047,BNK,description,1,0,0,0.5416666666666666,0.0,,,,0,,0,74936.49,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000933,BNK_000200,BNK,description,1,1,1,1.0,1.0,,,,0,,0,4929.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000934,BNK_000397,BNK,description,1,1,1,1.0,1.0,,,,0,,0,167821.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000936,BNK_000009,BNK,description,1,0,0,0.5,0.2,,,,0,,0,62303.13,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000937,BNK_000333,BNK,description,1,0,0,0.6470588235294118,0.25,,,,0,,0,27325.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000940,BNK_000325,BNK,description,1,0,1,0.9130434782608695,1.0,,,,0,,0,9272.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000941,BNK_000121,BNK,description,1,0,0,0.5238095238095238,0.2,,,,0,,0,450484.22,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000943,BNK_000493,BNK,description,1,0,1,0.9411764705882353,1.0,,,,0,,0,99936.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000944,BNK_000049,BNK,description,1,0,0,0.2926829268292683,0.0,,,,0,,0,127529.09,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000945,BNK_000276,BNK,description,1,0,1,0.9,1.0,,,,0,,0,11221.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000946,BNK_000349,BNK,description,1,0,1,0.875,1.0,,,,0,,0,519.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000947,BNK_000385,BNK,description,1,0,0,0.6486486486486487,0.25,,,,0,,0,2024.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000948,BNK_000054,BNK,description,1,0,0,0.3333333333333333,0.0,,,,0,,0,217958.53,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000949,BNK_000083,BNK,description,1,0,0,0.4782608695652174,0.16666666666666666,,,,0,,0,39308.65,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000950,BNK_000086,BNK,description,1,0,1,0.9830508474576272,0.4,,,,0,,0,40023.76,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000951,BNK_000120,BNK,description,1,0,0,0.6363636363636364,0.4,,,,0,,0,877487.91,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000952,BNK_000123,BNK,description,1,0,0,0.5416666666666666,0.0,,,,0,,0,347752.49,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000953,BNK_000315,BNK,description,1,0,1,0.9375,1.0,,,,0,,0,69999.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000955,BNK_000410,BNK,description,1,1,1,1.0,1.0,,,,0,,0,50959.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000957,BNK_000085,BNK,description,1,0,0,0.5660377358490566,0.3333333333333333,,,,0,,0,33055.41,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000958,BNK_000250,BNK,description,1,0,0,0.6666666666666666,0.6666666666666666,,,,0,,0,23893.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000959,BNK_000535,BNK,description,1,1,1,1.0,1.0,,,,0,,0,13809.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000961,BNK_000305,BNK,description,1,0,1,0.9047619047619048,1.0,,,,0,,0,87179.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000962,BNK_000360,BNK,description,1,0,0,0.6451612903225806,0.25,,,,0,,0,111595.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000964,BNK_000520,BNK,description,1,0,1,0.32,1.0,,,,0,,0,2253.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000965,BNK_000543,BNK,description,1,0,0,0.6666666666666666,0.25,,,,0,,0,119126.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000966,BNK_000020,BNK,description,1,0,0,0.5,0.2,,,,0,,0,159821.77,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000967,BNK_000056,BNK,description,1,0,1,0.9830508474576272,0.4,,,,0,,0,98071.92,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000969,BNK_000233,BNK,description,1,0,0,0.6666666666666666,0.25,,,,0,,0,150354.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000970,BNK_000255,BNK,description,1,0,1,0.8947368421052632,1.0,,,,0,,0,33697.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000972,BNK_000363,BNK,description,1,0,1,0.8846153846153846,1.0,,,,0,,0,398021.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000973,BNK_000128,BNK,description,1,0,0,0.7346938775510204,0.75,,,,0,,0,740579.12,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000974,BNK_000294,BNK,description,1,0,0,0.6666666666666666,0.25,,,,0,,0,2465.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000975,BNK_000503,BNK,description,1,1,1,1.0,1.0,,,,0,,0,149434.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000976,BNK_000021,BNK,description,1,0,0,0.5,0.4,,,,0,,0,418233.15,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000977,BNK_000211,BNK,description,1,0,1,0.9375,1.0,,,,0,,0,50446.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000978,BNK_000271,BNK,description,1,1,1,1.0,1.0,,,,0,,0,409809.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000979,BNK_000444,BNK,description,1,1,1,1.0,1.0,,,,0,,0,18953.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000980,BNK_000521,BNK,description,1,0,1,0.92,1.0,,,,0,,0,3652.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000982,BNK_000537,BNK,description,1,0,0,0.6470588235294118,0.25,,,,0,,0,28643.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000983,BNK_000377,BNK,description,1,0,1,0.36363636363636365,1.0,,,,0,,0,101086.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000984,BNK_000161,BNK,description,1,0,0,0.631578947368421,0.5,,,,0,,0,56298.3,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000985,BNK_000225,BNK,description,1,0,0,0.6521739130434783,0.4,,,,0,,0,490591.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000989,BNK_000061,BNK,description,1,0,0,0.6938775510204082,0.75,,,,0,,0,161738.96,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000990,BNK_000094,BNK,description,1,0,1,0.9,1.0,,,,0,,0,27544.24,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000994,BNK_000476,BNK,description,1,1,1,1.0,1.0,,,,0,,0,1221.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000995,BNK_000229,BNK,description,1,1,1,1.0,1.0,,,,0,,0,70460.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000996,BNK_000261,BNK,description,1,1,1,1.0,1.0,,,,0,,0,12922.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000997,BNK_000380,BNK,description,1,1,1,1.0,1.0,,,,0,,0,76849.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_000998,BNK_000426,BNK,description,1,0,1,0.875,1.0,,,,0,,0,434.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001000,BNK_000499,BNK,description,1,1,1,1.0,1.0,,,,0,,0,4106.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001002,BNK_000421,BNK,description,1,0,0,0.6666666666666666,0.25,,,,0,,0,84677.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001004,BNK_000185,BNK,description,1,0,1,0.4,1.0,,,,0,,0,9796.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001005,BNK_000356,BNK,description,1,1,1,1.0,1.0,,,,0,,0,14047.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001006,BNK_000452,BNK,description,1,0,1,0.38095238095238093,1.0,,,,0,,0,80544.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001007,BNK_000100,BNK,description,1,0,0,0.5,0.4,,,,0,,0,38679.63,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001008,BNK_000031,BNK,description,1,0,0,0.6666666666666666,0.5,,,,0,,0,290857.83,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001009,BNK_000136,BNK,description,1,0,0,0.45454545454545453,0.0,,,,0,,0,972135.71,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001010,BNK_000166,BNK,description,1,0,0,0.64,0.0,,,,0,,0,69446.59,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001011,BNK_000541,BNK,description,1,0,0,0.6666666666666666,0.25,,,,0,,0,15748.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001012,BNK_000029,BNK,description,1,0,0,0.5714285714285714,0.3333333333333333,,,,0,,0,133977.97,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001015,BNK_000330,BNK,description,1,1,1,1.0,1.0,,,,0,,0,22462.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001017,BNK_000458,BNK,description,1,1,1,1.0,1.0,,,,0,,0,4349.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001018,BNK_000466,BNK,description,1,0,0,0.6666666666666666,0.5,,,,0,,0,4910.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001020,BNK_000207,BNK,description,1,0,1,0.9285714285714286,1.0,,,,0,,0,34888.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001021,BNK_000226,BNK,description,1,0,1,0.9130434782608695,1.0,,,,0,,0,24102.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001024,BNK_000069,BNK,description,1,0,0,0.5416666666666666,0.0,,,,0,,0,107925.68,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001025,BNK_000106,BNK,description,1,0,0,0.6274509803921569,0.3333333333333333,,,,0,,0,23683.76,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001026,BNK_000220,BNK,description,1,0,1,0.34782608695652173,1.0,,,,0,,0,64525.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001028,BNK_000448,BNK,description,1,1,1,1.0,1.0,,,,0,,0,60744.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001029,BNK_000540,BNK,description,1,0,1,0.4375,1.0,,,,0,,0,146433.0,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001030,BNK_000103,BNK,description,1,0,0,0.6538461538461539,0.4,,,,0,,0,73052.68,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001031,BNK_000036,BNK,description,1,0,0,0.9285714285714286,0.75,,,,0,,0,196167.27,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001033,BNK_000173,BNK,description,1,0,0,0.8,0.6,,,,0,,0,36412.86,,,,,,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
EXC_001036,BNK_000474,BNK,value_date,1,0,0,0.9,0.5,,,,0,1.0,1,17639.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001037,BNK_000484,BNK,transaction_date,1,0,0,0.9,0.5,,,,0,1.0,1,2445.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001038,BNK_000505,BNK,value_date,1,0,0,0.9,0.5,,,,0,2.0,1,14887.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001039,BNK_000002,BNK,value_date,1,0,0,0.9,0.5,,,,0,2.0,1,369769.27,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001040,BNK_000037,BNK,value_date,1,0,0,0.9,0.5,,,,0,1.0,1,188663.29,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001042,BNK_000146,BNK,transaction_date,1,0,0,0.9,0.5,,,,0,2.0,1,55809.13,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001043,BNK_000205,BNK,value_date,1,0,0,0.9,0.5,,,,0,1.0,1,144139.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001044,BNK_000278,BNK,value_date,1,0,0,0.9,0.5,,,,0,3.0,1,1391.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001045,BNK_000417,BNK,value_date,1,0,0,0.9,0.5,,,,0,1.0,1,3884.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001046,BNK_000489,BNK,value_date,1,0,0,0.9,0.5,,,,0,3.0,1,65202.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001048,BNK_000214,BNK,transaction_date,1,0,0,0.9,0.6666666666666666,,,,0,3.0,1,72984.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001051,BNK_000253,BNK,value_date,1,0,0,0.9,0.6666666666666666,,,,0,2.0,1,158740.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001052,BNK_000391,BNK,value_date,1,0,0,0.9,0.5,,,,0,3.0,1,413383.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001054,BNK_000262,BNK,value_date,1,0,0,0.9,0.5,,,,0,2.0,1,3757.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001055,BNK_000366,BNK,value_date,1,0,0,0.9,0.5,,,,0,2.0,1,194412.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001056,BNK_000395,BNK,value_date,1,0,0,0.9,0.5,,,,0,2.0,1,2598.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001057,BNK_000400,BNK,transaction_date,1,0,0,0.9,0.5,,,,0,3.0,1,547.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001058,BNK_000007,BNK,transaction_date,1,0,0,0.9,0.6666666666666666,,,,0,1.0,1,288227.18,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001060,BNK_000370,BNK,value_date,1,0,0,0.8,0.6666666666666666,,,,0,3.0,1,698.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001062,BNK_000191,BNK,transaction_date,1,0,0,0.9,0.5,,,,0,1.0,1,19867.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001065,BNK_000047,BNK,transaction_date,1,0,0,0.9,0.5,,,,0,3.0,1,74936.49,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001066,BNK_000396,BNK,value_date,1,0,0,0.9,0.5,,,,0,2.0,1,39250.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001067,BNK_000397,BNK,value_date,1,0,0,0.9,0.5,,,,0,1.0,1,167821.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001069,BNK_000273,BNK,transaction_date,1,0,0,0.9,0.5,,,,0,1.0,1,23361.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001070,BNK_000488,BNK,value_date,1,0,0,0.9,0.5,,,,0,2.0,1,48828.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001071,BNK_000490,BNK,value_date,1,0,0,0.9,0.5,,,,0,2.0,1,1599.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001072,BNK_000121,BNK,value_date,1,0,0,0.9,0.5,,,,0,3.0,1,450484.22,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001073,BNK_000152,BNK,value_date,1,0,0,0.9,0.5,,,,0,2.0,1,82147.01,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001074,BNK_000480,BNK,value_date,1,0,0,0.9,0.5,,,,0,3.0,1,85732.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001075,BNK_000337,BNK,transaction_date,1,0,0,0.9,0.5,,,,0,1.0,1,14485.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001076,BNK_000357,BNK,value_date,1,0,0,0.9,0.5,,,,0,2.0,1,1002.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001080,BNK_000215,BNK,transaction_date,1,0,0,0.9,0.5,,,,0,2.0,1,11016.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001083,BNK_000393,BNK,value_date,1,0,0,0.9,0.5,,,,0,3.0,1,124574.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001085,BNK_000015,BNK,transaction_date,1,0,0,0.9,0.5,,,,0,2.0,1,536351.34,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001090,BNK_000378,BNK,transaction_date,1,0,0,0.8,0.5,,,,0,3.0,1,135581.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001092,BNK_000055,BNK,value_date,1,0,0,0.8,0.5,,,,0,3.0,1,220871.79,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001095,BNK_000415,BNK,value_date,1,0,0,0.9,0.5,,,,0,1.0,1,70218.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001096,BNK_000445,BNK,value_date,1,0,0,0.9,0.5,,,,0,3.0,1,410547.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001098,BNK_000294,BNK,transaction_date,1,0,0,0.9,0.5,,,,0,2.0,1,2465.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001099,BNK_000537,BNK,value_date,1,0,0,0.9,0.5,,,,0,2.0,1,28643.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001100,BNK_000129,BNK,transaction_date,1,0,0,0.9,0.5,,,,0,2.0,1,700789.28,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001101,BNK_000161,BNK,transaction_date,1,0,0,0.9,0.5,,,,0,2.0,1,56298.3,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001102,BNK_000232,BNK,transaction_date,1,0,0,0.9,0.5,,,,0,3.0,1,10200.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001103,BNK_000061,BNK,value_date,1,0,0,0.9,0.5,,,,0,1.0,1,161738.96,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001104,BNK_000094,BNK,value_date,1,0,0,0.9,0.5,,,,0,2.0,1,27544.24,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001106,BNK_000299,BNK,value_date,1,0,0,0.9,0.5,,,,0,1.0,1,7147.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001108,BNK_000411,BNK,transaction_date,1,0,0,0.9,0.5,,,,0,1.0,1,16418.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001110,BNK_000217,BNK,value_date,1,0,0,0.9,0.5,,,,0,2.0,1,4962.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001111,BNK_000356,BNK,transaction_date,1,0,0,0.9,0.5,,,,0,3.0,1,14047.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001112,BNK_000452,BNK,transaction_date,1,0,0,0.9,0.5,,,,0,3.0,1,80544.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001113,BNK_000470,BNK,transaction_date,1,0,0,0.9,0.5,,,,0,1.0,1,46447.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001114,BNK_000519,BNK,value_date,1,0,0,0.9,0.5,,,,0,2.0,1,246992.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001115,BNK_000030,BNK,value_date,1,0,0,0.9,0.5,,,,0,1.0,1,157834.69,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001116,BNK_000100,BNK,transaction_date,1,0,0,0.9,0.5,,,,0,2.0,1,38679.63,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001117,BNK_000204,BNK,transaction_date,1,0,0,0.9,0.5,,,,0,1.0,1,75198.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
EXC_001118,BNK_000358,BNK,transaction_date,1,0,0,0.9,0.5,,,,0,2.0,1,146453.0,,,,,,TIMING_DIFFERENCE,TIMING_DIFFERENCE
